ano_trimestre,mes_central,ano_encuesta,mes_encuesta,region,provincia,r_p_c,estrato,tipo,conglomerado,id_identificacion,hogar,idrph,nro_linea,edad,tramo_edad,sexo,parentesco,curso,nivel,termino_nivel,estudia_actual,cine,est_conyugal,proveedor,orig1,orig2,orig3,nacionalidad,mig1,mig2_cod,mig3_cod,mig4,mig5_cod,mig6_cod,a1,a2,a3,a4,a5,a6,a6_otro,a7,a8,b1,b2,b3,b4,b5,b6,b7a_1,b7a_2,b7a_3,b7b_1,b7b_2,b7b_3,b7b_4,b8,b9,b10,b11_proxy,b12,b13_rev4cl_caenes,i1,i2,i3,i3_v,i4,i5,i6,i7,b14_rev4cl_caenes,b15_1,b15_2,b16,b16_otro,b17_mes,b17_ano,b18_codigo,b18_region,b18_varias,ocup_honorarios,plataformas_digitales,pd_especifique,b19,dependencia_segunda,sda_pd,sda_pd_especifique,turno,turno_d,turno_de,turno_h,turno_t,c2_1_1,c2_1_2,c2_1_3,c2_2_1,c2_2_2,c2_2_3,c3_1,c3_2,c3_3,turno_cont_d,turno_cont_de,turno_cont_h,turno_cont_t,c4,c5,c6,c7,c8,c9,c9_otro,adicionales_h,adicionales_d,adicionales_t,c10,c11,c12,habituales,efectivas,e2,e3_1,e3_2,e3_3,e3_4,e3_5,e3_6,e3_7,e3_8,e3_9,e3_10,e3_11,e3_12,e3_total,e4,e5,e5_dia,e5_sem,e5_mes,e5_ano,e6_mes,e6_ano,e7,e9,e9_otro,e10,deseo_trabajar,e11,e12,e12_otro,e13,e21_mes,e21_ano,e21_tramo,e22,e23,e23_otro,e24,e24_otro,activ,obe,tpi,id,ftp,cae_general,cae_especifico,categoria_ocupacion,ocup_form,r_p_rev4cl_caenes,sector,fact_anual
2023,8,2023,9,11,112,11201,11100210,1,42065,135725,1,15124048337,1,59,9.0,1,1,3,8,1,2,6,1,1,2,,,152,1,,,2,13114.0,,1.0,,1.0,,,,,,,1.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,3.0,5.0,,1.0,,3.0,2013.0,11201.0,11.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,3.0,1.0,"20,3486437141792"
2023,8,2023,7,2,22,2201,2200110,1,14274,146673,1,10902780472,1,34,4.0,1,4,3,8,1,2,6,3,0,2,,,152,1,,,2,2101.0,,1.0,,1.0,,,,,,,3.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,3.0,1.0,1.0,1.0,0.0,,,,,4.0,5.0,,7.0,,7.0,2020.0,2201.0,2.0,1.0,2.0,2.0,,2.0,,,,1.0,7.0,7.0,12.0,84.0,888.0,888.0,42.0,,,,888.0,888.0,42.0,7.0,7.0,12.0,84.0,,2.0,,2.0,,,,,,,2.0,,,42.0,42.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,3.0,1.0,"62,8971783853677"
2023,5,2023,6,8,81,8108,8100311,1,13823,118180,1,1840818749,1,43,6.0,2,1,2,3,2,2,3,5,1,2,,,152,1,,,2,8110.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,9.0,,,1.0,1.0,,,1.0,88.0,2023.0,1.0,5.0,,,,,3.0,,,0.0,1.0,8,25,0,,,,"34,0003744510947"
2023,2,2023,1,10,101,10101,10100111,1,18443,78068,1,91570174,2,30,4.0,2,4,2,4,2,2,5,4,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,2.0,4.0,,1.0,12.0,2021.0,1.0,5.0,,,,,3.0,,,0.0,0.0,9,13,0,,,,"40,1095482160828"
2023,2,2023,2,7,73,7304,7300210,1,33440,140231,1,7126082112,1,46,7.0,1,1,4,4,1,2,5,3,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,9.0,2.0,,,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,0.0,,,,,1.0,2.0,9.0,8.0,,2.0,2023.0,7308.0,7.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,888.0,6.0,45.0,,,,888.0,6.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,2.0,1.0,2.0,"45,7327116625811"
2023,2,2023,1,13,131,13119,13100513,1,33679,119574,1,21040915,1,66,11.0,1,1,6,9,1,2,7,3,1,2,,,152,1,,,2,4101.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,21.0,,,,,,,1.0,12.0,2022.0,1.0,3.0,,,,,3.0,,,0.0,0.0,9,24,0,,,,"115,657821400992"
2023,5,2023,4,13,136,13604,13600113,1,38787,157403,1,17590779216,3,15,1.0,1,4,1,4,2,1,5,3,0,1,7.0,,152,1,,,2,13106.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,2.0,3.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,15,0,,,,"152,224127017429"
2023,5,2023,4,13,131,13119,13100512,1,18467,119563,1,99321480,1,72,12.0,2,1,6,3,2,2,3,3,1,2,,,152,1,,,2,99999.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,2.0,2.0,5.0,,1.0,88.0,2016.0,4.0,2.0,,,3.0,,3.0,,,0.0,0.0,9,19,0,,,,"80,7258558756728"
2023,5,2023,4,3,31,3101,3100113,1,15561,129316,1,14155652646,1,29,3.0,1,1,2,11,1,2,8,3,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,2.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,88.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,15.0,5.0,,1.0,,1.0,2023.0,3101.0,3.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,1.0,10.0,,,13.0,,,,,2.0,,,45.0,55.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,4,1.0,15.0,1.0,"26,9215814228084"
2023,2,2023,1,6,61,6101,6100112,1,42549,119288,1,15652655913,1,88,12.0,1,1,4,5,1,2,5,4,1,2,,,152,1,,,2,11201.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,2.0,2.0,6.0,,1.0,88.0,2017.0,3.0,2.0,,,3.0,,3.0,,,0.0,0.0,9,17,0,,,,"49,7554367527083"
2023,2,2023,3,7,71,7102,7100210,1,19800,134006,1,10604068133,2,34,4.0,2,3,5,9,1,2,7,2,0,2,,,152,2,13605.0,,2,1101.0,,1.0,,1.0,,,,,,,2.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,16.0,4.0,,5.0,,88.0,2015.0,13605.0,13.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,4.0,5.0,20.0,,,,4.0,5.0,20.0,,,,,,2.0,,2.0,,,,,,,2.0,,,20.0,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,16.0,1.0,"37,1273486685684"
2023,5,2023,4,7,71,7105,7100113,1,11837,147108,1,395983736,1,43,6.0,1,1,4,4,1,2,5,1,1,2,,,152,1,,,2,7406.0,,1.0,,1.0,,,,,,,5.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,1.0,2.0,2.0,1.0,7.0,1.0,1.0,3.0,,88.0,2019.0,7105.0,7.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,888.0,7.0,90.0,,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,90.0,90.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,2,1.0,7.0,1.0,"53,9694988345369"
2023,5,2023,4,5,55,5503,5500112,1,41163,157903,1,9085766028,6,28,3.0,1,5,4,4,1,2,5,2,0,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,8.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,2.0,8.0,1.0,1.0,99.0,0.0,,,,,3.0,5.0,,6.0,,4.0,2022.0,2101.0,2.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,,10.0,5.0,50.0,,,,10.0,5.0,50.0,,,,,,2.0,,2.0,,,,,,,2.0,,,50.0,50.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,8.0,1.0,"86,7556204327133"
2023,11,2023,11,4,41,4102,4100113,1,12113,169076,1,4281492111,1,74,12.0,1,1,6,6,1,2,5,1,1,1,1.0,,152,1,,,2,8101.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,2.0,2.0,6.0,,1.0,88.0,2013.0,4.0,4.0,,,,,3.0,,,0.0,0.0,9,17,0,,,,"118,986810682128"
2023,2,2023,3,4,41,4101,4100112,1,18687,153011,1,17461651399,2,45,7.0,2,2,5,9,1,2,7,1,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,2.0,4.0,,1.0,6.0,2010.0,4.0,2.0,,,5.0,,3.0,,,0.0,0.0,9,13,0,,,,"52,9739954130094"
2023,11,2023,11,7,71,7101,7100113,1,24899,140429,1,9087882592,2,66,11.0,2,2,4,5,1,2,5,1,0,2,,,152,1,,,2,7201.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,1.0,2.0,5.0,,1.0,2.0,2020.0,2.0,9.0,,,,,3.0,,,0.0,0.0,9,19,0,,,,"36,4571771794825"
2023,8,2023,9,9,91,9112,9100111,1,39369,127556,1,2867828077,2,58,9.0,2,2,4,4,1,2,5,1,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,2.0,12.0,,1.0,2.0,2018.0,3.0,2.0,,,2.0,,3.0,,,0.0,0.0,9,24,0,,,,"29,9693153413483"
2023,8,2023,8,7,72,7201,7200110,1,22015,159803,1,1428082620,2,19,1.0,2,4,3,4,2,1,5,3,0,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,5.0,2.0,,,2.0,,77.0,77.0,77.0,77.0,77.0,77.0,77.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,9.0,1.0,3.0,1.0,,5.0,2023.0,7201.0,7.0,1.0,1.0,2.0,,2.0,,,,2.0,,,,,4.0,6.0,24.0,,,,4.0,6.0,24.0,,,,,,2.0,,2.0,,,,,,,2.0,,,24.0,24.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,2.0,9.0,1.0,"33,5897408594412"
2023,2,2023,1,8,83,8309,8300320,3,25448,148842,1,7335836187,4,91,12.0,2,8,0,0,2,2,1,4,0,2,,,152,1,,,2,8311.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,2.0,2.0,9.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,21,0,,,,"20,0005353529243"
2023,5,2023,4,13,134,13401,13400112,1,35975,119484,1,8039852036,2,30,4.0,2,2,4,5,1,2,5,1,0,2,,,152,1,,,2,13130.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,2.0,4.0,,1.0,12.0,2022.0,1.0,3.0,,,,,3.0,,,0.0,0.0,9,13,0,,,,"110,003235756656"
2023,11,2023,10,4,41,4102,4100112,1,32276,129615,1,1752632734,1,58,9.0,1,1,4,5,1,2,5,1,1,2,,,152,1,,,2,4101.0,,1.0,,1.0,,,,,,,9.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,8.0,1.0,1.0,1.0,0.0,,,,,1.0,3.0,,6.0,,6.0,2007.0,4102.0,4.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,,10.0,6.0,60.0,,,,888.0,6.0,45.0,,,,,2.0,1.0,15.0,,,19.0,,,,,2.0,,,60.0,75.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,8.0,1.0,"37,6671370238829"
2023,2,2023,2,6,61,6116,6100111,1,26268,106865,1,1354213507,1,67,11.0,1,1,5,3,2,2,3,3,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,9.0,2.0,,,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,88.0,88.0,2.0,0.0,,,,,3.0,1.0,3.0,1.0,,1.0,2022.0,6116.0,6.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,8.0,2.0,16.0,,,,8.0,2.0,16.0,,,,,,2.0,,2.0,,,,8.0,2.0,16.0,1.0,1.0,1.0,16.0,16.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,1,1,3,2.0,3.0,2.0,"34,4638555803122"
2023,2,2023,1,15,151,15101,15000012,1,11583,78660,1,568381036,2,32,4.0,1,4,3,9,2,1,7,3,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,10.0,,,2.0,2.0,9.0,,1.0,12.0,2021.0,1.0,3.0,,,,,3.0,,,0.0,0.0,9,23,0,,,,"22,3965686455334"
2023,11,2023,11,13,136,13601,13600112,1,29217,178972,1,548028404371,2,67,11.0,1,2,4,4,1,2,5,1,0,2,,,152,1,,,1,,,2.0,1.0,1.0,,,,,,,6.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,4.0,,14.0,1.0,1.0,2.0,,88.0,1991.0,13601.0,13.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,8.0,2.0,16.0,,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,16.0,16.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,2,3,2,2.0,14.0,2.0,"100,295049692306"
2023,8,2023,7,13,131,13101,13100610,1,36602,129138,1,18601202852,1,64,10.0,1,1,5,9,1,2,7,1,1,1,1.0,,152,1,,,1,,,1.0,,1.0,,,,,,,3.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,99.0,0.0,,,,,7.0,4.0,,1.0,,5.0,2021.0,13112.0,13.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,7.0,1.0,"144,155909658135"
2023,5,2023,6,1,11,1107,1100111,1,35165,152877,1,3726369004,3,27,3.0,1,4,8,3,1,2,4,3,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,2.0,2.0,8.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,17,0,,,,"39,5527760719982"
2023,2,2023,3,9,92,9211,9200120,3,31911,107696,1,750036117,3,22,2.0,2,4,4,9,2,1,7,3,0,2,,,152,1,,,2,13120.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,2.0,3.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,15,0,,,,"58,0922893017422"
2023,8,2023,8,5,51,5109,5100212,1,13042,123691,1,10716949600,1,65,11.0,1,1,4,4,1,2,5,1,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,8.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,7.0,3.0,,1.0,,88.0,2008.0,5109.0,5.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,7.0,1.0,"33,6455092084862"
2023,8,2023,9,13,131,13132,13100210,1,23966,135673,1,16476996181,1,82,12.0,1,1,5,9,1,2,7,1,1,2,,,152,1,,,2,5301.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,2.0,2.0,8.0,,1.0,88.0,2009.0,4.0,5.0,,,,,3.0,,,0.0,0.0,9,17,0,,,,"75,4814473546583"
2023,5,2023,5,14,141,14106,14100220,3,40284,121893,1,11331882218,1,39,5.0,2,1,4,4,1,2,5,5,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,8.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,4.0,,8.0,1.0,1.0,6.0,,9.0,2022.0,14106.0,14.0,1.0,2.0,1.0,WHATSAPP,2.0,,,,2.0,,,,,6.0,5.0,30.0,,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,30.0,30.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,1,1,2,2.0,8.0,2.0,"17,5695844240887"
2023,2,2023,3,13,131,13131,13100411,1,34969,115847,1,1094201694,3,38,5.0,2,4,5,9,1,2,7,3,0,1,1.0,,152,1,,,1,,,2.0,1.0,1.0,,,,,,,2.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,4.0,,16.0,1.0,1.0,2.0,,11.0,2022.0,13124.0,13.0,2.0,2.0,2.0,,2.0,,,,2.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,2.0,,2.0,,,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,,,2,3,2,2.0,16.0,2.0,"85,9328941883751"
2023,5,2023,5,4,43,4302,4300220,3,16003,132015,1,12020774319,2,64,10.0,2,2,6,3,2,2,3,1,0,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,6.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,4.0,,1.0,1.0,1.0,4.0,,88.0,1983.0,4302.0,4.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,4.0,7.0,28.0,,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,28.0,28.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,2,2.0,1.0,2.0,"9,5327533005569"
2023,2,2023,2,10,102,10202,10200221,3,40264,106108,1,1433681461,4,17,1.0,1,4,3,5,2,1,5,3,0,1,1.0,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,2.0,3.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,15,0,,,,"22,1768132788272"
2023,8,2023,7,10,102,10202,10200221,3,38377,138940,1,13541759607,1,71,12.0,1,1,4,4,1,2,5,1,1,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,10.0,,,2.0,2.0,9.0,,1.0,88.0,2023.0,1.0,5.0,,,,,3.0,,,0.0,0.0,9,23,0,,,,"12,347785514121"
2023,11,2023,11,6,61,6101,6100112,1,41724,168315,1,3010682457,1,71,12.0,2,1,3,3,2,2,3,5,1,1,1.0,,152,1,,,2,9116.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,2.0,2.0,8.0,,1.0,2.0,2022.0,1.0,3.0,,,,,3.0,,,0.0,0.0,9,21,0,,,,"35,5564601206309"
2023,8,2023,7,5,51,5103,5100211,1,40782,128025,1,17194675758,1,60,10.0,1,1,5,5,1,2,5,1,1,2,,,152,2,13101.0,,2,6301.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,13.0,,,1.0,1.0,,,1.0,88.0,2023.0,1.0,1.0,9.0,,,,3.0,,,0.0,1.0,8,27,0,,,,"32,8034229720221"
2023,8,2023,9,8,83,8301,8300120,3,17580,153596,1,9491654839,3,21,2.0,1,4,4,5,1,2,5,3,0,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,9.0,2.0,,,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,3.0,3.0,,1.0,,6.0,2023.0,8306.0,8.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,3.0,1.0,"24,8861041562917"
2023,2,2023,1,4,41,4102,4100113,1,36656,121192,1,424004773,2,64,10.0,2,2,2,11,1,2,8,1,0,2,,,152,1,,,2,2301.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,2.0,4.0,,1.0,4.0,2020.0,1.0,1.0,1.0,,,,3.0,,,0.0,0.0,9,13,0,,,,"36,8575922694496"
2023,11,2023,12,3,31,3101,3100111,1,16840,134210,1,1171532697,1,61,10.0,1,1,7,9,1,2,7,1,1,2,,,152,1,,,2,13101.0,,1.0,,1.0,,,,,,,2.0,2.0,,,1.0,,1.0,1.0,88.0,1.0,1.0,1.0,88.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,17.0,5.0,,1.0,,88.0,2000.0,3101.0,3.0,1.0,2.0,2.0,,1.0,2.0,2.0,,1.0,2.0,2.0,12.0,24.0,888.0,888.0,42.0,8.0,3.0,24.0,888.0,888.0,42.0,2.0,2.0,12.0,24.0,,2.0,,2.0,,,,,,,2.0,,,42.0,42.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,4,1.0,17.0,1.0,"15,9344907019361"
2023,11,2023,10,8,81,8112,8100312,1,34111,175415,1,3532704655,3,29,3.0,1,4,8,3,1,2,4,3,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,2.0,2.0,8.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,19,0,,,,"50,2441683336457"
2023,8,2023,8,13,131,13116,13100411,1,21572,151044,1,6466359955,2,55,9.0,2,2,4,3,2,2,3,1,0,2,,,152,1,,,2,13127.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,2.0,4.0,,1.0,88.0,2003.0,4.0,5.0,,,,,3.0,,,0.0,0.0,9,13,0,,,,"55,054224908755"
